date,Kitchen_Temperature (°C),Microwave_Power (W),Exhaust_Fan_Power (W),Fridge_Power (W),Juicer_Blender_Power (W),Kitchen_Total_Power (W),Outdoor_Temperature (°C),Outdoor_Humidity (%),Microwave_In_Use,Exhaust_Fan_In_Use,Fridge_In_Use,Juicer_Blender_In_Use,Kitchen_In_Use,hour,Gas_Stove_Power (W),Induction_Stove_Power (W),Gas_Stove_In_Use,Induction_Stove_In_Use,Outdoor Temperature (°C),Outdoor Humidity (%),Kitchen_Humidity (%),Kitchen Absolute Humidity,Kitchen_Energy (kWh)
2024-03-07 05:00:00,25.8,0,0.8,180,0,180.8,20,50,0,1,1,0,0,5,0,0,0,0,24.4,42.5,45.4,10.94,0.181
2024-03-07 06:00:00,27.1,0,97.9,180,0,1547.9,20,50,0,1,1,0,1,6,1270,0,1,0,25.7,44.9,48.3,12.51,1.548
2024-03-07 07:00:00,25.2,0,89.3,180,599.7,3637.6,20,50,0,1,1,1,1,7,1271.1,1497.5,1,1,23.4,51.1,51.5,11.97,3.638
2024-03-07 08:00:00,25.8,0,75.1,180,0,2537.8,20,50,0,1,1,0,1,8,1105.3,1177.4,1,1,23.5,55.1,59.7,14.42,2.538
2024-03-07 09:00:00,28.6,0,82.5,180,0,2622.4,20,50,0,1,1,0,1,9,1105,1254.9,1,1,26.8,47.6,48.2,13.6,2.622
2024-03-07 10:00:00,28.4,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,26.6,47.6,50.2,13.98,0.18
2024-03-07 11:00:00,26.1,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,24.2,47.4,44.8,10.98,0.18
2024-03-07 12:00:00,26.2,0,88.3,180,0,1513,20,50,0,1,1,0,0,12,1244.7,0,1,0,24.1,53,53.5,13.17,1.513
2024-03-07 13:00:00,26.2,0,82.4,180,0,2725,20,50,0,1,1,0,0,13,1110.2,1352.4,1,1,24.4,45.3,42.7,10.55,2.725
2024-03-07 14:00:00,28.1,0,75,180,0,2893.7,20,50,0,1,1,0,0,14,1061.7,1577,1,1,25.6,50.6,55.3,15.14,2.894
2024-03-07 15:00:00,27.4,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,25.3,50.8,49.5,13.02,0.18
2024-03-07 16:00:00,25.4,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,22.4,49.4,51,12,0.18
2024-03-07 17:00:00,23.4,0,83.2,180,511.3,774.5,20,50,0,1,1,1,0,17,0,0,0,0,21.6,53.4,50.7,10.65,0.774
2024-03-07 18:00:00,27.5,0,80.4,180,0,1510.6,20,50,0,1,1,0,0,18,0,1250.2,0,1,24.5,50.2,52,13.73,1.511
2024-03-07 19:00:00,24.8,0,89.7,180,0,2392.4,20,50,0,1,1,0,1,19,975,1147.7,1,1,22.9,47.8,52.2,11.92,2.392
2024-03-07 20:00:00,28.8,0,62.3,180,0,2910.5,20,50,0,1,1,0,1,20,1182.8,1485.4,1,1,26.1,47.3,49.6,14.07,2.91
2024-03-07 21:00:00,26.3,0,66,180,0,1628.6,20,50,0,1,1,0,1,21,0,1382.6,0,1,24.2,53.8,58.4,14.42,1.629
2024-03-07 22:00:00,26.4,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,23.5,56.1,60.8,15.19,0.18
2024-03-07 23:00:00,25.5,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,23.8,44.9,48.4,11.44,0.18
2024-03-08 00:00:00,26,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,24.2,53.2,56.7,13.81,0.18
2024-03-08 01:00:00,28.4,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,26.3,46.5,50.4,14.04,0.18
2024-03-08 02:00:00,23.3,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,22.1,50.7,55.4,11.59,0.18
2024-03-08 03:00:00,23.4,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,22.1,52.8,52.5,11.06,0.18
2024-03-08 04:00:00,24.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,23.3,53,54.9,12.47,0.18
2024-03-08 05:00:00,29.5,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,26.8,53.2,54.8,16.16,0.18
2024-03-08 06:00:00,23.1,1132.589938,57.5,180,0,2638.4,20,50,1,1,1,0,1,6,1268.3,0,1,0,21.9,51.6,55.9,11.57,2.638
2024-03-08 07:00:00,28.6,0,43.9,180,595.9,3150.2,20,50,0,1,1,1,1,7,1172.2,1158.2,1,1,27.3,42.5,42,11.84,3.15
2024-03-08 08:00:00,24,0,76.4,180,0,2872.7,20,50,0,1,1,0,1,8,1275.5,1340.8,1,1,22.5,49.2,53.4,11.62,2.873
2024-03-08 09:00:00,27.5,1442.282633,81.8,180,0,4114.1,20,50,1,1,1,0,1,9,954.9,1455.1,1,1,26.3,51,48.2,12.71,4.114
2024-03-08 10:00:00,26.3,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,23.8,52.1,55.9,13.86,0.18
2024-03-08 11:00:00,25.2,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,22.6,46.7,49.7,11.58,0.18
2024-03-08 12:00:00,26.5,0,89.7,180,0,1454.1,20,50,0,1,1,0,0,12,1184.4,0,1,0,23.6,56.1,55.7,13.97,1.454
2024-03-08 13:00:00,26.5,0,98.6,180,0,2848.4,20,50,0,1,1,0,0,13,1178.7,1391.1,1,1,24.2,45.5,43.5,10.88,2.848
2024-03-08 14:00:00,25.6,0,89,180,0,2931,20,50,0,1,1,0,0,14,1270.5,1391.5,1,1,23,52.5,51.7,12.29,2.931
2024-03-08 15:00:00,27.6,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,25.3,51.3,51.6,13.75,0.18
2024-03-08 16:00:00,26.7,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,23.9,48.7,47.9,12.1,0.18
2024-03-08 17:00:00,25,0,95.8,180,493.6,769.4,20,50,0,1,1,1,0,17,0,0,0,0,23.8,52.8,51.2,11.8,0.769
2024-03-08 18:00:00,25.2,0,91.8,180,0,3060.1,20,50,0,1,1,0,0,18,1257.3,1531,1,1,22.3,53.1,51.9,12.08,3.06
2024-03-08 19:00:00,25.7,0,85.4,180,0,2558,20,50,0,1,1,0,1,19,1154.6,1138,1,1,23.9,44.2,46.8,11.18,2.558
2024-03-08 20:00:00,23.8,0,53.6,180,0,2741.8,20,50,0,1,1,0,1,20,1231.1,1277.1,1,1,22.5,54.2,53.4,11.49,2.742
2024-03-08 21:00:00,29,0,84.6,180,0,1776.5,20,50,0,1,1,0,1,21,0,1511.9,0,1,26.8,50.5,49.1,14.13,1.776
2024-03-08 22:00:00,27.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,25.1,58.9,63.5,17.1,0.18
2024-03-08 23:00:00,25.5,0,1.2,180,0,181.2,20,50,0,1,1,0,0,23,0,0,0,0,23.8,50.5,54.3,12.89,0.181
2024-03-09 00:00:00,25.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,22.9,50.7,52.4,12.64,0.18
2024-03-09 01:00:00,26,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,24.7,48.2,50.5,12.31,0.18
2024-03-09 02:00:00,29.1,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,26.6,57.3,55.2,15.94,0.18
2024-03-09 03:00:00,25.4,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,23.4,53.6,52.9,12.46,0.18
2024-03-09 04:00:00,28.9,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,26.6,52.2,53.2,15.19,0.18
2024-03-09 05:00:00,24.2,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,22.9,47.6,45.4,10,0.18
2024-03-09 06:00:00,25.1,0,55.8,180,0,1286.8,20,50,0,1,1,0,1,6,1051,0,1,0,22.5,53.2,57.9,13.41,1.287
2024-03-09 07:00:00,28.3,0,64.1,180,604.8,3283.1,20,50,0,1,1,1,1,7,1250.9,1183.3,1,1,26.1,41.1,42.8,11.83,3.283
2024-03-09 08:00:00,26.7,0,70.4,180,0,2749.2,20,50,0,1,1,0,1,8,1025.3,1473.5,1,1,25,55.3,56.9,14.45,2.749
2024-03-09 09:00:00,25.5,0,84.3,180,0,2537.2,20,50,0,1,1,0,1,9,1047,1225.9,1,1,24.5,52.3,53.5,12.7,2.537
2024-03-09 10:00:00,26,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,24,47.5,50.7,12.35,0.18
2024-03-09 11:00:00,25,0,0,180,0,180,20,50,0,0,1,0,1,11,0,0,0,0,23.7,42.3,42.9,9.88,0.18
2024-03-09 12:00:00,22.9,0,78.9,180,0,258.9,20,50,0,1,1,0,1,12,0,0,0,0,20.9,50.8,55.7,11.39,0.259
2024-03-09 13:00:00,25.3,0,92.1,180,0,2920.7,20,50,0,1,1,0,1,13,1169,1479.6,1,1,23.3,45.6,43.9,10.27,2.921
2024-03-09 14:00:00,21.6,1021.548432,81,180,0,3777.6,20,50,1,1,1,0,1,14,963.7,1531.4,1,1,19.4,46.5,44,8.36,3.778
2024-03-09 15:00:00,26.5,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,23.6,48,49.6,12.42,0.18
2024-03-09 16:00:00,26.7,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,24.3,53.9,52.1,13.15,0.18
2024-03-09 17:00:00,22.1,0,91.5,180,587.5,859,20,50,0,1,1,1,1,17,0,0,0,0,20.2,50.2,50.8,9.9,0.859
2024-03-09 18:00:00,24.6,724.1175389,75.2,180,0,3359.3,20,50,1,1,1,0,1,18,1056.6,1323.4,1,1,22.2,49,46.9,10.56,3.359
2024-03-09 19:00:00,25.6,0,84.7,180,0,2814.7,20,50,0,1,1,0,1,19,1073.8,1476.2,1,1,24.4,53,51.4,12.23,2.815
2024-03-09 20:00:00,24.9,905.0021679,47.6,180,0,3571,20,50,1,1,1,0,1,20,1035,1403.4,1,1,23.9,53.8,58.1,13.31,3.571
2024-03-09 21:00:00,26.6,937.3927744,78.1,180,0,2428.5,20,50,1,1,1,0,1,21,0,1233,0,1,24.8,46.3,43.3,10.93,2.428
2024-03-09 22:00:00,26.4,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,24.8,49.9,54.4,13.51,0.18
2024-03-09 23:00:00,27.9,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,25.8,51.1,49.8,13.44,0.18
2024-03-10 00:00:00,23.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,21.8,53.1,51.3,10.9,0.18
2024-03-10 01:00:00,25.9,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,23.9,51.5,55.3,13.4,0.18
2024-03-10 02:00:00,26.3,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,25.3,47.4,47.8,11.85,0.18
2024-03-10 03:00:00,26.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,23.6,47.3,51.3,12.69,0.18
2024-03-10 04:00:00,26.4,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,24,49.2,53.4,13.31,0.18
2024-03-10 05:00:00,23.6,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,22.4,48.4,46.5,9.85,0.18
2024-03-10 06:00:00,26.1,0,61,180,0,1467.1,20,50,0,1,1,0,1,6,1226.1,0,1,0,24.1,57.7,60.9,14.91,1.467
2024-03-10 07:00:00,27.7,792.3148174,86.1,180,565.8,4009.7,20,50,1,1,1,1,1,7,1048.8,1336.7,1,1,25.6,47.9,45.5,12.19,4.01
2024-03-10 08:00:00,26,978.6488135,47.8,180,0,3597.5,20,50,1,1,1,0,1,8,995.9,1395.2,1,1,24.9,44.5,46.2,11.26,3.598
2024-03-10 09:00:00,28.4,0,85.8,180,0,2617.2,20,50,0,1,1,0,1,9,1102.9,1248.5,1,1,26,50.8,54.9,15.3,2.617
2024-03-10 10:00:00,23.2,0,0,180,0,180,20,50,0,0,1,0,1,10,0,0,0,0,21.2,46.7,48.6,10.11,0.18
2024-03-10 11:00:00,24.7,0,1.1,180,0,181.1,20,50,0,1,1,0,1,11,0,0,0,0,23.3,52.6,50.4,11.39,0.181
2024-03-10 12:00:00,25.2,843.2829307,98.5,180,0,2306.4,20,50,1,1,1,0,1,12,1184.6,0,1,0,23.2,54.7,56.5,13.17,2.306
2024-03-10 13:00:00,28.7,0,78.6,180,0,2729.9,20,50,0,1,1,0,1,13,1170.3,1301,1,1,26.7,51,50.7,14.32,2.73
2024-03-10 14:00:00,25.6,0,87.1,180,0,2855.6,20,50,0,1,1,0,1,14,1031.6,1556.9,1,1,23.1,52.9,53.1,12.67,2.856
2024-03-10 15:00:00,24.8,0,0,180,0,180,20,50,0,0,1,0,1,15,0,0,0,0,23.1,52,54.2,12.35,0.18
2024-03-10 16:00:00,26.5,0,0,180,0,180,20,50,0,0,1,0,1,16,0,0,0,0,24.3,52.8,55.3,13.83,0.18
2024-03-10 17:00:00,24.4,0,76.5,180,619.1,875.6,20,50,0,1,1,1,1,17,0,0,0,0,23.4,52,51.3,11.41,0.876
2024-03-10 18:00:00,25,0,76.9,180,0,2794,20,50,0,1,1,0,1,18,1018.1,1519,1,1,23.2,40.7,44.2,10.14,2.794
2024-03-10 19:00:00,25.3,0,82.5,180,0,2676.6,20,50,0,1,1,0,1,19,967.7,1446.4,1,1,22.7,45,42.9,10.04,2.677
2024-03-10 20:00:00,25.6,1421.431403,72.6,180,0,4127.7,20,50,1,1,1,0,1,20,920.1,1533.6,1,1,24.2,50.6,54.2,12.94,4.128
2024-03-10 21:00:00,24.5,0,46.7,180,0,1785.8,20,50,0,1,1,0,1,21,0,1559.1,0,1,22.6,47.9,50,11.2,1.786
2024-03-10 22:00:00,28.1,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,26.7,50.1,50.3,13.8,0.18
2024-03-10 23:00:00,23.6,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,21.8,51.9,54.3,11.55,0.18
2024-03-11 00:00:00,25.3,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,24.3,54.6,57,13.38,0.18
2024-03-11 01:00:00,25.7,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,23.5,49.5,48.8,11.68,0.18
2024-03-11 02:00:00,25.2,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,23.5,48.8,46,10.69,0.18
2024-03-11 03:00:00,25.2,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,23.4,51,49.6,11.53,0.18
2024-03-11 04:00:00,23.8,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,22.1,55.5,54.8,11.82,0.18
2024-03-11 05:00:00,24.4,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,23.2,55.8,55.2,12.28,0.18
2024-03-11 06:00:00,28.1,0,82.4,180,0,1538.6,20,50,0,1,1,0,1,6,1276.2,0,1,0,25.9,52,52.5,14.38,1.539
2024-03-11 07:00:00,24.8,0,64.4,180,557.3,3219.5,20,50,0,1,1,1,1,7,1034.8,1383,1,1,23,44.6,45.3,10.3,3.22
2024-03-11 08:00:00,25.7,0,95.6,180,0,2868.2,20,50,0,1,1,0,1,8,1036.4,1556.2,1,1,24.5,38.9,40.3,9.63,2.868
2024-03-11 09:00:00,24.7,1395.528429,42.6,180,0,4260.3,20,50,1,1,1,0,1,9,1137.3,1504.9,1,1,23.4,54.6,52.1,11.77,4.26
2024-03-11 10:00:00,27,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,24.5,46.9,45.5,11.71,0.18
2024-03-11 11:00:00,26.1,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,23.8,53.7,58.3,14.24,0.18
2024-03-11 12:00:00,26.4,0,94.7,180,0,1305.7,20,50,0,1,1,0,0,12,1031,0,1,0,24.2,52.4,53.8,13.4,1.306
2024-03-11 13:00:00,23.8,0,75.6,180,0,2432.9,20,50,0,1,1,0,0,13,962.7,1214.6,1,1,22.4,49.4,49,10.53,2.433
2024-03-11 14:00:00,26.3,0,79.4,180,0,2776.3,20,50,0,1,1,0,0,14,969.5,1547.4,1,1,24.7,47.2,45.6,11.3,2.776
2024-03-11 15:00:00,24.5,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,23.3,48.8,47.3,10.63,0.18
2024-03-11 16:00:00,27.7,0,1.8,180,0,181.8,20,50,0,1,1,0,0,16,0,0,0,0,26,45.5,44.1,11.8,0.182
2024-03-11 17:00:00,24.2,0,84.8,180,545.6,810.4,20,50,0,1,1,1,0,17,0,0,0,0,23.2,47.7,46.8,10.29,0.81
2024-03-11 18:00:00,26.4,0,79.3,180,0,2678.2,20,50,0,1,1,0,0,18,1041.5,1377.4,1,1,24.6,45.8,49,12.18,2.678
2024-03-11 19:00:00,25.8,0,82.9,180,0,2627.7,20,50,0,1,1,0,1,19,1049.9,1314.9,1,1,22.8,58.3,60.9,14.64,2.628
2024-03-11 20:00:00,28.8,0,58.3,180,0,2758.1,20,50,0,1,1,0,1,20,1035.9,1483.9,1,1,26.3,54.2,56.5,16.04,2.758
2024-03-11 21:00:00,24.9,0,46.6,180,0,1504.4,20,50,0,1,1,0,1,21,0,1277.8,0,1,23.3,50.4,48.9,11.18,1.504
2024-03-11 22:00:00,26.8,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,24,51,51.3,13.03,0.18
2024-03-11 23:00:00,25.2,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,22.6,49.2,52.4,12.19,0.18
2024-03-12 00:00:00,27.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,25.3,46.2,45.6,12.27,0.18
2024-03-12 01:00:00,27,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,25.1,57.4,62.2,15.99,0.18
2024-03-12 02:00:00,25.8,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,24.2,45.1,49.1,11.83,0.18
2024-03-12 03:00:00,29.3,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,27.2,49.9,50.4,14.68,0.18
2024-03-12 04:00:00,25.3,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,23.7,50.6,52.7,12.38,0.18
2024-03-12 05:00:00,25.1,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,22.5,53.3,53.8,12.46,0.18
2024-03-12 06:00:00,27.3,1183.84591,87.6,180,0,2452.5,20,50,1,1,1,0,1,6,1001.1,0,1,0,24.7,47.8,45,11.74,2.453
2024-03-12 07:00:00,27,0,47.4,180,530.7,3325.7,20,50,0,1,1,1,1,7,1123.4,1444.2,1,1,24.4,53.1,51.7,13.34,3.326
2024-03-12 08:00:00,26.1,0,99.9,180,0,2556.9,20,50,0,1,1,0,1,8,1005.9,1271.1,1,1,23.9,53.4,52.4,12.79,2.557
2024-03-12 09:00:00,27.4,0,98.3,180,0,2830,20,50,0,1,1,0,1,9,1046.5,1505.2,1,1,24.4,46.1,46.5,12.21,2.83
2024-03-12 10:00:00,26.6,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,23.9,48.1,46.4,11.68,0.18
2024-03-12 11:00:00,27.8,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,24.9,47.9,51.5,13.88,0.18
2024-03-12 12:00:00,26.1,0,88.9,180,0,1378.6,20,50,0,1,1,0,0,12,1109.7,0,1,0,24.3,54.7,57.9,14.16,1.379
2024-03-12 13:00:00,25.6,0,84.8,180,0,2595.8,20,50,0,1,1,0,0,13,1148.9,1182.1,1,1,22.7,45.1,46.7,11.1,2.596
2024-03-12 14:00:00,24.7,0,91.7,180,0,2818,20,50,0,1,1,0,0,14,1112.6,1433.7,1,1,23,46.9,46.4,10.51,2.818
2024-03-12 15:00:00,25.9,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,24.2,49.5,53.6,12.99,0.18
2024-03-12 16:00:00,27.8,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,25.2,46.5,48.4,13.02,0.18
2024-03-12 17:00:00,24.3,0,72.4,180,568.7,821.1,20,50,0,1,1,1,0,17,0,0,0,0,22.8,47.9,52.4,11.59,0.821
2024-03-12 18:00:00,25.3,0,90.6,180,0,2678.5,20,50,0,1,1,0,0,18,1034.9,1373,1,1,23.4,53.3,54.6,12.8,2.679
2024-03-12 19:00:00,26.6,0,73.1,180,0,2787.6,20,50,0,1,1,0,1,19,1078.8,1455.7,1,1,25.4,49.3,54.2,13.68,2.788
2024-03-12 20:00:00,24.8,0,40.5,180,0,2696.9,20,50,0,1,1,0,1,20,1215.5,1260.9,1,1,22.6,48.5,46.7,10.65,2.697
2024-03-12 21:00:00,26.8,0,40.5,180,0,1747.7,20,50,0,1,1,0,1,21,0,1527.2,0,1,23.9,53.2,57,14.49,1.748
2024-03-12 22:00:00,23.9,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,22.8,55,57.2,12.38,0.18
2024-03-12 23:00:00,24.6,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,23.3,42.6,44.6,10.05,0.18
2024-03-13 00:00:00,24.6,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,22.9,52.2,56,12.62,0.18
2024-03-13 01:00:00,26.5,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,24.8,50.3,54.3,13.57,0.18
2024-03-13 02:00:00,28.1,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,26,49.8,50.4,13.82,0.18
2024-03-13 03:00:00,21.9,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,20.7,46.8,50.4,9.74,0.18
2024-03-13 04:00:00,26.1,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,24.6,48.7,52.3,12.84,0.18
2024-03-13 05:00:00,24.3,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,22.5,49.6,46.9,10.36,0.18
2024-03-13 06:00:00,26.9,0,84.9,180,0,1320.1,20,50,0,1,1,0,1,6,1055.2,0,1,0,24.1,50.1,49.3,12.64,1.32
2024-03-13 07:00:00,24.7,0,44.3,180,492.2,3398.1,20,50,0,1,1,1,1,7,1277.5,1404.1,1,1,23.4,51.8,54.6,12.38,3.398
2024-03-13 08:00:00,26.3,0,74.8,180,0,2726.8,20,50,0,1,1,0,1,8,1224.8,1247.2,1,1,24.8,54.1,55.6,13.8,2.727
2024-03-13 09:00:00,25,0,72.6,180,0,3041.7,20,50,0,1,1,0,1,9,1240.4,1548.7,1,1,23.6,49.5,54.3,12.49,3.042
2024-03-13 10:00:00,26.3,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,23.6,48.4,48.6,12.03,0.18
2024-03-13 11:00:00,27.9,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,26.6,46.5,47.2,12.77,0.18
2024-03-13 12:00:00,26.9,0,101.5,180,0,1260.2,20,50,0,1,1,0,0,12,978.7,0,1,0,25.2,51.3,53.9,13.81,1.26
2024-03-13 13:00:00,26.7,0,95.2,180,0,2697.7,20,50,0,1,1,0,0,13,1108.8,1313.7,1,1,25.3,53.5,55.5,14.07,2.698
2024-03-13 14:00:00,27.1,0,97.6,180,0,2603.8,20,50,0,1,1,0,0,14,1048.1,1278.1,1,1,24.9,49.7,50.8,13.14,2.604
2024-03-13 15:00:00,30.8,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,28.9,41.4,38.8,12.3,0.18
2024-03-13 16:00:00,26.9,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,24.5,43.1,47.9,12.24,0.18
2024-03-13 17:00:00,26.9,0,93.7,180,571.4,845.1,20,50,0,1,1,1,0,17,0,0,0,0,24.1,53,51.8,13.23,0.845
2024-03-13 18:00:00,26.5,0,91.8,180,0,2686.7,20,50,0,1,1,0,0,18,1239,1175.9,1,1,24.8,50.3,53.2,13.29,2.687
2024-03-13 19:00:00,24.7,0,85.3,180,0,2510.9,20,50,0,1,1,0,1,19,1095.7,1149.9,1,1,22.9,44.9,44.3,10.04,2.511
2024-03-13 20:00:00,25.6,0,87,180,0,2764,20,50,0,1,1,0,1,20,1064.2,1432.8,1,1,23.8,50.8,49.3,11.72,2.764
2024-03-13 21:00:00,26.8,0,91.5,180,0,1791.8,20,50,0,1,1,0,1,21,0,1520.3,0,1,24.7,46.6,45.8,11.66,1.792
2024-03-13 22:00:00,27,0,0,180,0,180,20,50,0,0,1,0,1,22,0,0,0,0,25.3,52.7,56,14.44,0.18
2024-03-13 23:00:00,25.4,0,0,180,0,180,20,50,0,0,1,0,0,23,0,0,0,0,24,58.2,62.1,14.58,0.18
2024-03-14 00:00:00,24.8,0,0,180,0,180,20,50,0,0,1,0,0,0,0,0,0,0,23.5,47.7,45.6,10.39,0.18
2024-03-14 01:00:00,28,0,0,180,0,180,20,50,0,0,1,0,0,1,0,0,0,0,25.6,45.2,43.1,11.71,0.18
2024-03-14 02:00:00,26.2,0,0,180,0,180,20,50,0,0,1,0,0,2,0,0,0,0,23.7,53,54.8,13.52,0.18
2024-03-14 03:00:00,27.5,0,0,180,0,180,20,50,0,0,1,0,0,3,0,0,0,0,25.3,47.8,49.1,13.02,0.18
2024-03-14 04:00:00,26.1,0,0,180,0,180,20,50,0,0,1,0,0,4,0,0,0,0,24.8,55.7,55.4,13.57,0.18
2024-03-14 05:00:00,27,0,0,180,0,180,20,50,0,0,1,0,0,5,0,0,0,0,24.5,50,48.3,12.45,0.18
2024-03-14 06:00:00,28.3,1195.446184,73,180,0,2615.6,20,50,1,1,1,0,1,6,1167.2,0,1,0,25.6,46.2,46.4,12.85,2.616
2024-03-14 07:00:00,27.3,1151.855916,64.9,180,565.4,4347.6,20,50,1,1,1,1,1,7,1217.2,1168.2,1,1,24.8,51.8,51.4,13.48,4.348
2024-03-14 08:00:00,22.9,0,63.8,180,0,2837.8,20,50,0,1,1,0,1,8,1190.7,1403.3,1,1,20.7,49.3,49.4,10.11,2.838
2024-03-14 09:00:00,24.1,0,67.2,180,0,2510.1,20,50,0,1,1,0,1,9,957.7,1305.2,1,1,23.1,56.2,58.9,12.92,2.51
2024-03-14 10:00:00,27.5,0,0,180,0,180,20,50,0,0,1,0,0,10,0,0,0,0,25.7,60.5,64.1,16.94,0.18
2024-03-14 11:00:00,25.7,0,0,180,0,180,20,50,0,0,1,0,0,11,0,0,0,0,23.7,44.2,42.2,10.11,0.18
2024-03-14 12:00:00,25,0,94.2,180,0,1427.9,20,50,0,1,1,0,0,12,1153.7,0,1,0,23.1,56.1,56.3,12.99,1.428
2024-03-14 13:00:00,25,0,75.2,180,0,2788.6,20,50,0,1,1,0,0,13,1161.8,1371.6,1,1,22.4,53.4,56.2,12.95,2.789
2024-03-14 14:00:00,27.4,0,74.6,180,0,2986.7,20,50,0,1,1,0,0,14,1245.3,1486.8,1,1,24.5,54.7,55.7,14.7,2.987
2024-03-14 15:00:00,26.9,0,0,180,0,180,20,50,0,0,1,0,0,15,0,0,0,0,24,49.7,47,12,0.18
2024-03-14 16:00:00,28.4,0,0,180,0,180,20,50,0,0,1,0,0,16,0,0,0,0,26.1,57.1,57.2,15.94,0.18
2024-03-14 17:00:00,27.8,0,82,180,544.8,806.8,20,50,0,1,1,1,0,17,0,0,0,0,25.3,41.4,42,11.33,0.807
2024-03-14 18:00:00,29,0,84.7,180,0,2832.9,20,50,0,1,1,0,0,18,1181.3,1386.9,1,1,26.1,50.9,54.8,15.72,2.833
